dataflow,last update,freq,size_emp,nace_r2,indic_is,unit,geo,year,value,obs_flag,conf_status,dataset,feature,country
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,EL,2024,2.31,,,ai,ai__E_AI_BDDT,Greece
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,EL,2025,4.01,,,ai,ai__E_AI_BDDT,Greece
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,ES,2021,1.9,,,ai,ai__E_AI_BDDT,Spain
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,ES,2023,2.32,,,ai,ai__E_AI_BDDT,Spain
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,ES,2024,3.18,,,ai,ai__E_AI_BDDT,Spain
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,ES,2025,5.26,,,ai,ai__E_AI_BDDT,Spain
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,EU27_2020,2023,2.98,,,ai,ai__E_AI_BDDT,EU-27
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,EU27_2020,2024,4.31,,,ai,ai__E_AI_BDDT,EU-27
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,EU27_2020,2025,4.74,,,ai,ai__E_AI_BDDT,EU-27
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,FI,2021,5.51,,,ai,ai__E_AI_BDDT,Finland
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,FI,2023,6.89,,,ai,ai__E_AI_BDDT,Finland
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,FI,2025,8.51,,,ai,ai__E_AI_BDDT,Finland
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,HR,2021,1.9,,,ai,ai__E_AI_BDDT,Croatia
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,HR,2023,2.62,,,ai,ai__E_AI_BDDT,Croatia
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,HR,2024,2.8,,,ai,ai__E_AI_BDDT,Croatia
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,HR,2025,3.44,,,ai,ai__E_AI_BDDT,Croatia
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,HU,2021,0.74,,,ai,ai__E_AI_BDDT,Hungary
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,HU,2023,1.51,,,ai,ai__E_AI_BDDT,Hungary
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,HU,2024,1.85,,,ai,ai__E_AI_BDDT,Hungary
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,HU,2025,2.68,,,ai,ai__E_AI_BDDT,Hungary
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,IT,2023,1.89,,,ai,ai__E_AI_BDDT,Italy
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,IT,2025,4.25,,,ai,ai__E_AI_BDDT,Italy
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,LT,2021,2.95,,,ai,ai__E_AI_BDDT,Lithuania
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,LT,2023,3.68,,,ai,ai__E_AI_BDDT,Lithuania
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,LT,2024,5.02,,,ai,ai__E_AI_BDDT,Lithuania
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,LU,2024,3.47,,,ai,ai__E_AI_BDDT,Luxembourg
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,LU,2025,4.58,,,ai,ai__E_AI_BDDT,Luxembourg
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,LV,2021,1.47,,,ai,ai__E_AI_BDDT,Latvia
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,LV,2023,2.36,,,ai,ai__E_AI_BDDT,Latvia
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,LV,2024,2.68,,,ai,ai__E_AI_BDDT,Latvia
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,LV,2025,4.54,,,ai,ai__E_AI_BDDT,Latvia
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,MT,2021,4.17,,,ai,ai__E_AI_BDDT,Malta
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,MT,2023,5.94,,,ai,ai__E_AI_BDDT,Malta
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,MT,2024,6.37,,,ai,ai__E_AI_BDDT,Malta
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,MT,2025,4.1,,,ai,ai__E_AI_BDDT,Malta
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,NL,2021,2.18,,,ai,ai__E_AI_BDDT,Netherlands
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,NL,2023,2.4,,,ai,ai__E_AI_BDDT,Netherlands
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,NL,2024,3.21,,,ai,ai__E_AI_BDDT,Netherlands
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,NL,2025,3.53,,,ai,ai__E_AI_BDDT,Netherlands
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,NO,2021,1.98,,,ai,ai__E_AI_BDDT,Norway
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,NO,2023,3.97,,,ai,ai__E_AI_BDDT,Norway
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,NO,2024,3.15,,,ai,ai__E_AI_BDDT,Norway
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,NO,2025,3.49,,,ai,ai__E_AI_BDDT,Norway
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,PL,2021,0.67,,,ai,ai__E_AI_BDDT,Poland
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,PL,2023,0.6,,,ai,ai__E_AI_BDDT,Poland
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,PL,2024,1.09,,,ai,ai__E_AI_BDDT,Poland
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,PL,2025,1.24,,,ai,ai__E_AI_BDDT,Poland
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,PT,2021,2.2,,,ai,ai__E_AI_BDDT,Portugal
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,PT,2023,3.07,,,ai,ai__E_AI_BDDT,Portugal
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,PT,2024,4.94,,,ai,ai__E_AI_BDDT,Portugal
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,PT,2025,6.02,,,ai,ai__E_AI_BDDT,Portugal
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,SE,2021,2.87,,,ai,ai__E_AI_BDDT,Sweden
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,SE,2023,3.46,b,,ai,ai__E_AI_BDDT,Sweden
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,SE,2024,3.78,,,ai,ai__E_AI_BDDT,Sweden
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,SE,2025,3.1,,,ai,ai__E_AI_BDDT,Sweden
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,SI,2021,2.9,,,ai,ai__E_AI_BDDT,Slovenia
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,SI,2023,3.49,,,ai,ai__E_AI_BDDT,Slovenia
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,SI,2024,4.22,,,ai,ai__E_AI_BDDT,Slovenia
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,SI,2025,5.05,,,ai,ai__E_AI_BDDT,Slovenia
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,SK,2021,3.24,,,ai,ai__E_AI_BDDT,Slovakia
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,SK,2023,2.19,,,ai,ai__E_AI_BDDT,Slovakia
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,SK,2024,3.17,,,ai,ai__E_AI_BDDT,Slovakia
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,SK,2025,3.6,,,ai,ai__E_AI_BDDT,Slovakia
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,TR,2024,4.88,,,ai,ai__E_AI_BDDT,T?rkiye
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT,TR,2025,4.73,,,ai,ai__E_AI_BDDT,T?rkiye
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,AT,2021,40.38,,,ai,ai__E_AI_BDDT,Austria
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,AT,2023,42.79,,,ai,ai__E_AI_BDDT,Austria
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,AT,2024,42.26,,,ai,ai__E_AI_BDDT,Austria
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,AT,2025,41.02,,,ai,ai__E_AI_BDDT,Austria
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,BE,2021,47.11,,,ai,ai__E_AI_BDDT,Belgium
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,BE,2023,37.24,,,ai,ai__E_AI_BDDT,Belgium
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,BE,2024,45.1,,,ai,ai__E_AI_BDDT,Belgium
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,BE,2025,45.69,,,ai,ai__E_AI_BDDT,Belgium
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,BG,2021,35.82,,,ai,ai__E_AI_BDDT,Bulgaria
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,BG,2023,37.9,,,ai,ai__E_AI_BDDT,Bulgaria
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,BG,2024,42.39,,,ai,ai__E_AI_BDDT,Bulgaria
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,BG,2025,41.12,,,ai,ai__E_AI_BDDT,Bulgaria
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,CY,2021,44.61,,,ai,ai__E_AI_BDDT,Cyprus
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,CY,2023,53.96,,,ai,ai__E_AI_BDDT,Cyprus
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,CY,2024,49.86,,,ai,ai__E_AI_BDDT,Cyprus
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,CY,2025,48.23,,,ai,ai__E_AI_BDDT,Cyprus
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,DE,2025,43.76,,,ai,ai__E_AI_BDDT,Germany
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,DK,2021,41.07,,,ai,ai__E_AI_BDDT,Denmark
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,DK,2024,37.13,,,ai,ai__E_AI_BDDT,Denmark
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,DK,2025,38.8,,,ai,ai__E_AI_BDDT,Denmark
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,EA,2023,48.38,,,ai,ai__E_AI_BDDT,Euro area
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,EA,2024,45.34,,,ai,ai__E_AI_BDDT,Euro area
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,EA,2025,44.1,,,ai,ai__E_AI_BDDT,Euro area
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,EE,2021,40.02,,,ai,ai__E_AI_BDDT,Estonia
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,EE,2023,42.62,,,ai,ai__E_AI_BDDT,Estonia
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,EE,2024,54.51,,,ai,ai__E_AI_BDDT,Estonia
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,EL,2021,43.48,,,ai,ai__E_AI_BDDT,Greece
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,EL,2023,42.7,,,ai,ai__E_AI_BDDT,Greece
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,EL,2024,43.17,,,ai,ai__E_AI_BDDT,Greece
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,EL,2025,36.81,,,ai,ai__E_AI_BDDT,Greece
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,ES,2021,46.88,,,ai,ai__E_AI_BDDT,Spain
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,ES,2023,47.79,,,ai,ai__E_AI_BDDT,Spain
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,ES,2024,48.21,,,ai,ai__E_AI_BDDT,Spain
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,ES,2025,47.92,,,ai,ai__E_AI_BDDT,Spain
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,EU27_2020,2023,47.81,,,ai,ai__E_AI_BDDT,EU-27
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,EU27_2020,2024,44.23,,,ai,ai__E_AI_BDDT,EU-27
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,EU27_2020,2025,43.5,,,ai,ai__E_AI_BDDT,EU-27
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,FI,2021,41.98,,,ai,ai__E_AI_BDDT,Finland
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,FI,2023,41.29,,,ai,ai__E_AI_BDDT,Finland
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,FI,2025,43.16,,,ai,ai__E_AI_BDDT,Finland
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,HR,2021,36.78,,,ai,ai__E_AI_BDDT,Croatia
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,HR,2023,41.47,,,ai,ai__E_AI_BDDT,Croatia
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,HR,2024,43.91,,,ai,ai__E_AI_BDDT,Croatia
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,HR,2025,54.4,,,ai,ai__E_AI_BDDT,Croatia
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,HU,2021,24.19,,,ai,ai__E_AI_BDDT,Hungary
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,HU,2023,42.55,,,ai,ai__E_AI_BDDT,Hungary
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,HU,2024,34.86,,,ai,ai__E_AI_BDDT,Hungary
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,HU,2025,37.1,,,ai,ai__E_AI_BDDT,Hungary
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,IT,2023,45.73,,,ai,ai__E_AI_BDDT,Italy
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,IT,2025,45.27,,,ai,ai__E_AI_BDDT,Italy
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,LT,2021,43.17,,,ai,ai__E_AI_BDDT,Lithuania
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,LT,2023,51.01,,,ai,ai__E_AI_BDDT,Lithuania
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,LT,2024,47.56,,,ai,ai__E_AI_BDDT,Lithuania
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,LU,2024,46.44,,,ai,ai__E_AI_BDDT,Luxembourg
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,LU,2025,46.31,,,ai,ai__E_AI_BDDT,Luxembourg
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,LV,2021,24.5,,,ai,ai__E_AI_BDDT,Latvia
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,LV,2023,44.62,,,ai,ai__E_AI_BDDT,Latvia
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,LV,2024,39.04,,,ai,ai__E_AI_BDDT,Latvia
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,LV,2025,45.61,,,ai,ai__E_AI_BDDT,Latvia
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,MT,2021,42.82,,,ai,ai__E_AI_BDDT,Malta
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,MT,2023,41.48,,,ai,ai__E_AI_BDDT,Malta
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,MT,2024,42.1,,,ai,ai__E_AI_BDDT,Malta
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,MT,2025,27.8,,,ai,ai__E_AI_BDDT,Malta
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,NL,2021,45.65,,,ai,ai__E_AI_BDDT,Netherlands
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,NL,2023,40.31,,,ai,ai__E_AI_BDDT,Netherlands
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,NL,2024,36.99,,,ai,ai__E_AI_BDDT,Netherlands
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,NL,2025,35.82,,,ai,ai__E_AI_BDDT,Netherlands
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,NO,2021,32.19,,,ai,ai__E_AI_BDDT,Norway
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,NO,2023,49.02,,,ai,ai__E_AI_BDDT,Norway
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,NO,2024,41.19,,,ai,ai__E_AI_BDDT,Norway
ESTAT:ISOC_EB_AI(1.0),27/02/26 11:00:00,A,10-249,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,NO,2025,32.2,,,ai,ai__E_AI_BDDT,Norway
