DATAFLOW,LAST UPDATE,freq,size_emp,nace_r2,indic_is,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_ETURN,UK,2017,75.71,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_ETURN,UK,2018,79.26,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_ETURN,UK,2019,84.07,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_ETURN,UK,2020,89.06,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_TURN,DE,2017,4.53,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_TURN,DE,2018,3.18,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_TURN,DE,2019,4.79,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_TURN,DE,2020,4.05,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_TURN,DE,2021,3.43,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_TURN,DE,2022,3.69,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_TURN,DE,2023,3.46,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_TURN,DE,2024,4.79,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_TURN,ES,2017,1.72,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_TURN,ES,2018,1.51,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_TURN,ES,2019,1.69,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_TURN,ES,2020,3.85,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_TURN,ES,2021,3.31,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_TURN,ES,2022,4.35,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_TURN,ES,2023,6.10,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_TURN,ES,2024,5.14,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_TURN,ES,2025,5.41,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_TURN,FR,2022,2.69,b,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_TURN,PT,2017,2.75,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_TURN,PT,2018,3.81,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_TURN,PT,2019,2.67,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_TURN,PT,2020,2.39,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_TURN,PT,2021,2.24,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_TURN,PT,2022,2.07,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_TURN,PT,2023,2.18,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_TURN,PT,2024,4.16,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_TURN,RO,2019,2.83,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_TURN,SE,2017,0,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_TURN,SE,2018,2.85,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_TURN,SE,2019,4.85,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_TURN,SE,2020,3.58,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_TURN,SE,2021,3.86,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_TURN,SE,2022,4.72,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_TURN,SE,2024,3.87,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL,PC_TURN,SE,2025,4.22,,
